"indicador","cenario","item","regiao","familia","ano","medida","valor"
"cons","BAU","s_comer","RBRA","F5",2035,"ch_%",17.4188534736913
"cons","BAU","s_comer","RBRA","F5",2040,"ch_%",23.3862278475774
"cons","BAU","s_comer","RBRA","F5",2045,"ch_%",29.9139800945637
"cons","BAU","s_comer","RBRA","F5",2050,"ch_%",36.9737801422472
"cons","BAU","s_comer","RBRA","F5",2019,"Csuper",30448.4325905407
"cons","BAU","s_comer","RBRA","F5",2025,"Csuper",31636.4661791351
"cons","BAU","s_comer","RBRA","F5",2030,"Csuper",32990.6252605738
"cons","BAU","s_comer","RBRA","F5",2035,"Csuper",34198.3973579216
"cons","BAU","s_comer","RBRA","F5",2040,"Csuper",35483.0653976466
"cons","BAU","s_comer","RBRA","F5",2045,"Csuper",36888.3726831497
"cons","BAU","s_comer","RBRA","F5",2050,"Csuper",38408.2202609717
"cons","BAU","s_comer","RBRA","F5",2019,"Cshift",-8920.23666820239
"cons","BAU","s_comer","RBRA","F5",2025,"Cshift",-8920.23666820239
"cons","BAU","s_comer","RBRA","F5",2030,"Cshift",-8920.23666820239
"cons","BAU","s_comer","RBRA","F5",2035,"Cshift",-8920.23666820239
"cons","BAU","s_comer","RBRA","F5",2040,"Cshift",-8920.23666820239
"cons","BAU","s_comer","RBRA","F5",2045,"Cshift",-8920.23666820239
"cons","BAU","s_comer","RBRA","F5",2050,"Cshift",-8920.23666820239
"cons","BAU","s_comer","RBRA","F5",2019,"tot_$",21528.1959223383
"cons","BAU","s_comer","RBRA","F5",2025,"tot_$",22716.2295109327
"cons","BAU","s_comer","RBRA","F5",2030,"tot_$",24070.3885923714
"cons","BAU","s_comer","RBRA","F5",2035,"tot_$",25278.1606897192
"cons","BAU","s_comer","RBRA","F5",2040,"tot_$",26562.8287294442
"cons","BAU","s_comer","RBRA","F5",2045,"tot_$",27968.1360149473
"cons","BAU","s_comer","RBRA","F5",2050,"tot_$",29487.9835927693
"cons","BAU","s_comer","RBRA","F6",2019,"ch_%",8.29461743734328e-07
"cons","BAU","s_comer","RBRA","F6",2025,"ch_%",5.82416722723336
"cons","BAU","s_comer","RBRA","F6",2030,"ch_%",12.4649709693972
"cons","BAU","s_comer","RBRA","F6",2035,"ch_%",18.3925975084135
"cons","BAU","s_comer","RBRA","F6",2040,"ch_%",24.7038832085689
"cons","BAU","s_comer","RBRA","F6",2045,"ch_%",31.6002650918104
"cons","BAU","s_comer","RBRA","F6",2050,"ch_%",39.0593962450515
"cons","BAU","s_comer","RBRA","F6",2019,"Csuper",35668.1547398633
"cons","BAU","s_comer","RBRA","F6",2025,"Csuper",37204.8726483848
"cons","BAU","s_comer","RBRA","F6",2030,"Csuper",38957.0619473485
"cons","BAU","s_comer","RBRA","F6",2035,"Csuper",40521.0780202785
"cons","BAU","s_comer","RBRA","F6",2040,"Csuper",42186.3233273038
"cons","BAU","s_comer","RBRA","F6",2045,"Csuper",44005.9474280224
"cons","BAU","s_comer","RBRA","F6",2050,"Csuper",45974.0540448906
"cons","BAU","s_comer","RBRA","F6",2019,"Cshift",-9282.95527413549
"cons","BAU","s_comer","RBRA","F6",2025,"Cshift",-9282.95527413549
"cons","BAU","s_comer","RBRA","F6",2030,"Cshift",-9282.95527413549
"cons","BAU","s_comer","RBRA","F6",2035,"Cshift",-9282.95527413549
"cons","BAU","s_comer","RBRA","F6",2040,"Cshift",-9282.95527413549
"cons","BAU","s_comer","RBRA","F6",2045,"Cshift",-9282.95527413549
"cons","BAU","s_comer","RBRA","F6",2050,"Cshift",-9282.95527413549
"cons","BAU","s_comer","RBRA","F6",2019,"tot_$",26385.1994657278
"cons","BAU","s_comer","RBRA","F6",2025,"tot_$",27921.9173742493
"cons","BAU","s_comer","RBRA","F6",2030,"tot_$",29674.106673213
"cons","BAU","s_comer","RBRA","F6",2035,"tot_$",31238.122746143
"cons","BAU","s_comer","RBRA","F6",2040,"tot_$",32903.3680531683
"cons","BAU","s_comer","RBRA","F6",2045,"tot_$",34722.9921538869
"cons","BAU","s_comer","RBRA","F6",2050,"tot_$",36691.0987707551
"cons","BAU","s_comer","RBRA","F7",2019,"ch_%",2.29666590190192e-06
"cons","BAU","s_comer","RBRA","F7",2025,"ch_%",7.44533243488694
"cons","BAU","s_comer","RBRA","F7",2030,"ch_%",15.9389409659845
"cons","BAU","s_comer","RBRA","F7",2035,"ch_%",23.5314989956069
"cons","BAU","s_comer","RBRA","F7",2040,"ch_%",31.6301193653521
"cons","BAU","s_comer","RBRA","F7",2045,"ch_%",40.4624364747767
"cons","BAU","s_comer","RBRA","F7",2050,"ch_%",50.0176560714165
"cons","BAU","s_comer","RBRA","F7",2019,"Csuper",51237.9680678208
"cons","BAU","s_comer","RBRA","F7",2025,"Csuper",54211.4818123958
"cons","BAU","s_comer","RBRA","F7",2030,"Csuper",57603.6566709162
"cons","BAU","s_comer","RBRA","F7",2035,"Csuper",60635.9702471359
"cons","BAU","s_comer","RBRA","F7",2040,"Csuper",63870.3948508091
"cons","BAU","s_comer","RBRA","F7",2045,"Csuper",67397.8430409836
"cons","BAU","s_comer","RBRA","F7",2050,"Csuper",71214.0038123082
"cons","BAU","s_comer","RBRA","F7",2019,"Cshift",-11299.9967802625
"cons","BAU","s_comer","RBRA","F7",2025,"Cshift",-11299.9967802625
"cons","BAU","s_comer","RBRA","F7",2030,"Cshift",-11299.9967802625
"cons","BAU","s_comer","RBRA","F7",2035,"Cshift",-11299.9967802625
"cons","BAU","s_comer","RBRA","F7",2040,"Cshift",-11299.9967802625
"cons","BAU","s_comer","RBRA","F7",2045,"Cshift",-11299.9967802625
"cons","BAU","s_comer","RBRA","F7",2050,"Cshift",-11299.9967802625
"cons","BAU","s_comer","RBRA","F7",2019,"tot_$",39937.9712875583
"cons","BAU","s_comer","RBRA","F7",2025,"tot_$",42911.4850321333
"cons","BAU","s_comer","RBRA","F7",2030,"tot_$",46303.6598906537
"cons","BAU","s_comer","RBRA","F7",2035,"tot_$",49335.9734668734
"cons","BAU","s_comer","RBRA","F7",2040,"tot_$",52570.3980705466
"cons","BAU","s_comer","RBRA","F7",2045,"tot_$",56097.8462607211
"cons","BAU","s_comer","RBRA","F7",2050,"tot_$",59914.0070320457
"cons","BAU","s_comer","RBRA","F8",2019,"ch_%",2.23115705910715e-06
"cons","BAU","s_comer","RBRA","F8",2025,"ch_%",8.28252422454632
"cons","BAU","s_comer","RBRA","F8",2030,"ch_%",17.7349477344894
"cons","BAU","s_comer","RBRA","F8",2035,"ch_%",26.1922976870491
"cons","BAU","s_comer","RBRA","F8",2040,"ch_%",35.2225168163
"cons","BAU","s_comer","RBRA","F8",2045,"ch_%",45.0601446419883
"cons","BAU","s_comer","RBRA","F8",2050,"ch_%",55.7042514537361
"cons","BAU","s_comer","RBRA","F8",2019,"Csuper",71905.6482355689
"cons","BAU","s_comer","RBRA","F8",2025,"Csuper",76878.6440535267
"cons","BAU","s_comer","RBRA","F8",2030,"Csuper",82554.072699781
"cons","BAU","s_comer","RBRA","F8",2035,"Csuper",87632.0388046286
"cons","BAU","s_comer","RBRA","F8",2040,"Csuper",93053.9672946283
"cons","BAU","s_comer","RBRA","F8",2045,"Csuper",98960.6805004394
"cons","BAU","s_comer","RBRA","F8",2050,"Csuper",105351.620204912
"cons","BAU","s_comer","RBRA","F8",2019,"Cshift",-11863.5990519704
"cons","BAU","s_comer","RBRA","F8",2025,"Cshift",-11863.5990519704
"cons","BAU","s_comer","RBRA","F8",2030,"Cshift",-11863.5990519704
"cons","BAU","s_comer","RBRA","F8",2035,"Cshift",-11863.5990519704
"cons","BAU","s_comer","RBRA","F8",2040,"Cshift",-11863.5990519704
"cons","BAU","s_comer","RBRA","F8",2045,"Cshift",-11863.5990519704
"cons","BAU","s_comer","RBRA","F8",2050,"Cshift",-11863.5990519704
"cons","BAU","s_comer","RBRA","F8",2019,"tot_$",60042.0491835985
"cons","BAU","s_comer","RBRA","F8",2025,"tot_$",65015.0450015563
"cons","BAU","s_comer","RBRA","F8",2030,"tot_$",70690.4736478106
"cons","BAU","s_comer","RBRA","F8",2035,"tot_$",75768.4397526581
"cons","BAU","s_comer","RBRA","F8",2040,"tot_$",81190.3682426579
"cons","BAU","s_comer","RBRA","F8",2045,"tot_$",87097.081448469
"cons","BAU","s_comer","RBRA","F8",2050,"tot_$",93488.0211529415
"cons","BAU","s_comer","RBRA","F9",2019,"ch_%",2.90801298596932e-06
"cons","BAU","s_comer","RBRA","F9",2025,"ch_%",10.7424077908462
"cons","BAU","s_comer","RBRA","F9",2030,"ch_%",22.9976919684784
"cons","BAU","s_comer","RBRA","F9",2035,"ch_%",33.9645011864128
"cons","BAU","s_comer","RBRA","F9",2040,"ch_%",45.6749766387098
"cons","BAU","s_comer","RBRA","F9",2045,"ch_%",58.4297722021988
"cons","BAU","s_comer","RBRA","F9",2050,"ch_%",72.2307693617203
"cons","BAU","s_comer","RBRA","F9",2019,"Csuper",103028.975113429
"cons","BAU","s_comer","RBRA","F9",2025,"Csuper",111494.775941031
"cons","BAU","s_comer","RBRA","F9",2030,"Csuper",121152.836316254
"cons","BAU","s_comer","RBRA","F9",2035,"Csuper",129795.48417453
"cons","BAU","s_comer","RBRA","F9",2040,"Csuper",139024.195422799
"cons","BAU","s_comer","RBRA","F9",2045,"Csuper",149075.907308081
"cons","BAU","s_comer","RBRA","F9",2050,"Csuper",159952.102578054
"cons","BAU","s_comer","RBRA","F9",2019,"Cshift",-24221.6580729279
"cons","BAU","s_comer","RBRA","F9",2025,"Cshift",-24221.6580729279
"cons","BAU","s_comer","RBRA","F9",2030,"Cshift",-24221.6580729279
"cons","BAU","s_comer","RBRA","F9",2035,"Cshift",-24221.6580729279
"cons","BAU","s_comer","RBRA","F9",2040,"Cshift",-24221.6580729279
"cons","BAU","s_comer","RBRA","F9",2045,"Cshift",-24221.6580729279
"cons","BAU","s_comer","RBRA","F9",2050,"Cshift",-24221.6580729279
"cons","BAU","s_comer","RBRA","F9",2019,"tot_$",78807.3170405012
"cons","BAU","s_comer","RBRA","F9",2025,"tot_$",87273.1178681032
"cons","BAU","s_comer","RBRA","F9",2030,"tot_$",96931.1782433265
"cons","BAU","s_comer","RBRA","F9",2035,"tot_$",105573.826101602
"cons","BAU","s_comer","RBRA","F9",2040,"tot_$",114802.537349871
"cons","BAU","s_comer","RBRA","F9",2045,"tot_$",124854.249235153
"cons","BAU","s_comer","RBRA","F9",2050,"tot_$",135730.444505126
"cons","BAU","s_comer","RBRA","F10",2019,"ch_%",2.97447584340915e-06
"cons","BAU","s_comer","RBRA","F10",2025,"ch_%",11.2771709305454
"cons","BAU","s_comer","RBRA","F10",2030,"ch_%",24.1471297937443
"cons","BAU","s_comer","RBRA","F10",2035,"ch_%",35.6712639730096
"cons","BAU","s_comer","RBRA","F10",2040,"ch_%",47.9833018149701
"cons","BAU","s_comer","RBRA","F10",2045,"ch_%",61.386535450012
"cons","BAU","s_comer","RBRA","F10",2050,"ch_%",75.8905119684123
"cons","BAU","s_comer","RBRA","F10",2019,"Csuper",143727.972685772
"cons","BAU","s_comer","RBRA","F10",2025,"Csuper",156798.680545157
"cons","BAU","s_comer","RBRA","F10",2030,"Csuper",171715.499476868
"cons","BAU","s_comer","RBRA","F10",2035,"Csuper",185072.451486123
"cons","BAU","s_comer","RBRA","F10",2040,"Csuper",199342.61669186
"cons","BAU","s_comer","RBRA","F10",2045,"Csuper",214877.523318876
"cons","BAU","s_comer","RBRA","F10",2050,"Csuper",231688.236842865
"cons","BAU","s_comer","RBRA","F10",2019,"Cshift",-27823.7997667617
"cons","BAU","s_comer","RBRA","F10",2025,"Cshift",-27823.7997667617
"cons","BAU","s_comer","RBRA","F10",2030,"Cshift",-27823.7997667617
"cons","BAU","s_comer","RBRA","F10",2035,"Cshift",-27823.7997667617
"cons","BAU","s_comer","RBRA","F10",2040,"Cshift",-27823.7997667617
"cons","BAU","s_comer","RBRA","F10",2045,"Cshift",-27823.7997667617
"cons","BAU","s_comer","RBRA","F10",2050,"Cshift",-27823.7997667617
"cons","BAU","s_comer","RBRA","F10",2019,"tot_$",115904.172919011
"cons","BAU","s_comer","RBRA","F10",2025,"tot_$",128974.880778396
"cons","BAU","s_comer","RBRA","F10",2030,"tot_$",143891.699710106
"cons","BAU","s_comer","RBRA","F10",2035,"tot_$",157248.651719361
"cons","BAU","s_comer","RBRA","F10",2040,"tot_$",171518.816925099
"cons","BAU","s_comer","RBRA","F10",2045,"tot_$",187053.723552114
"cons","BAU","s_comer","RBRA","F10",2050,"tot_$",203864.437076103
"cons","BAU","s_comer","RBRA","F11",2019,"ch_%",5.07629380752661e-06
"cons","BAU","s_comer","RBRA","F11",2025,"ch_%",15.1369024112599
"cons","BAU","s_comer","RBRA","F11",2030,"ch_%",32.4180493336406
"cons","BAU","s_comer","RBRA","F11",2035,"ch_%",47.9060984773965
"cons","BAU","s_comer","RBRA","F11",2040,"ch_%",64.4616506731477
"cons","BAU","s_comer","RBRA","F11",2045,"ch_%",82.4768915636869
"cons","BAU","s_comer","RBRA","F11",2050,"ch_%",101.975658356277
"cons","BAU","s_comer","RBRA","F11",2019,"Csuper",259253.021007465
"cons","BAU","s_comer","RBRA","F11",2025,"Csuper",292535.440334566
"cons","BAU","s_comer","RBRA","F11",2030,"Csuper",330532.552001256
"cons","BAU","s_comer","RBRA","F11",2035,"Csuper",364587.070226102
"cons","BAU","s_comer","RBRA","F11",2040,"Csuper",400988.772515374
"cons","BAU","s_comer","RBRA","F11",2045,"Csuper",440599.981360175
"cons","BAU","s_comer","RBRA","F11",2050,"Csuper",483473.109081879
"cons","BAU","s_comer","RBRA","F11",2019,"Cshift",-39376.9111277188
"cons","BAU","s_comer","RBRA","F11",2025,"Cshift",-39376.9111277188
"cons","BAU","s_comer","RBRA","F11",2030,"Cshift",-39376.9111277188
"cons","BAU","s_comer","RBRA","F11",2035,"Cshift",-39376.9111277188
"cons","BAU","s_comer","RBRA","F11",2040,"Cshift",-39376.9111277188
"cons","BAU","s_comer","RBRA","F11",2045,"Cshift",-39376.9111277188
"cons","BAU","s_comer","RBRA","F11",2050,"Cshift",-39376.9111277188
"cons","BAU","s_comer","RBRA","F11",2019,"tot_$",219876.109879747
"cons","BAU","s_comer","RBRA","F11",2025,"tot_$",253158.529206848
"cons","BAU","s_comer","RBRA","F11",2030,"tot_$",291155.640873537
"cons","BAU","s_comer","RBRA","F11",2035,"tot_$",325210.159098384
"cons","BAU","s_comer","RBRA","F11",2040,"tot_$",361611.861387655
"cons","BAU","s_comer","RBRA","F11",2045,"tot_$",401223.070232456
"cons","BAU","s_comer","RBRA","F11",2050,"tot_$",444096.197954161
"cons","BAU","s_transp","RBRA","F1",2019,"ch_%",-5.19750908978267e-09
"cons","BAU","s_transp","RBRA","F1",2025,"ch_%",0.00522772931259574
"cons","BAU","s_transp","RBRA","F1",2030,"ch_%",0.0110825595483366
"cons","BAU","s_transp","RBRA","F1",2035,"ch_%",0.0161705268238999
"cons","BAU","s_transp","RBRA","F1",2040,"ch_%",0.021403343225157
"cons","BAU","s_transp","RBRA","F1",2045,"ch_%",0.0273222611960167
"cons","BAU","s_transp","RBRA","F1",2050,"ch_%",0.0337010825125938
"cons","BAU","s_transp","RBRA","F1",2019,"Csuper",32.6777716215796
"cons","BAU","s_transp","RBRA","F1",2025,"Csuper",32.8486023368866
"cons","BAU","s_transp","RBRA","F1",2030,"Csuper",33.0399251432081
"cons","BAU","s_transp","RBRA","F1",2035,"Csuper",33.2061885767212
"cons","BAU","s_transp","RBRA","F1",2040,"Csuper",33.3771853569079
"cons","BAU","s_transp","RBRA","F1",2045,"Csuper",33.5706024076115
"cons","BAU","s_transp","RBRA","F1",2050,"Csuper",33.7790480748935
"cons","BAU","s_transp","RBRA","F1",2019,"Cshift",3235.09940735084
"cons","BAU","s_transp","RBRA","F1",2025,"Cshift",3235.09940735084
"cons","BAU","s_transp","RBRA","F1",2030,"Cshift",3235.09940735084
"cons","BAU","s_transp","RBRA","F1",2035,"Cshift",3235.09940735084
"cons","BAU","s_transp","RBRA","F1",2040,"Cshift",3235.09940735084
"cons","BAU","s_transp","RBRA","F1",2045,"Cshift",3235.09940735084
"cons","BAU","s_transp","RBRA","F1",2050,"Cshift",3235.09940735084
"cons","BAU","s_transp","RBRA","F1",2019,"tot_$",3267.77717897242
"cons","BAU","s_transp","RBRA","F1",2025,"tot_$",3267.94800968773
"cons","BAU","s_transp","RBRA","F1",2030,"tot_$",3268.13933249405
"cons","BAU","s_transp","RBRA","F1",2035,"tot_$",3268.30559592756
"cons","BAU","s_transp","RBRA","F1",2040,"tot_$",3268.47659270775
"cons","BAU","s_transp","RBRA","F1",2045,"tot_$",3268.67000975845
"cons","BAU","s_transp","RBRA","F1",2050,"tot_$",3268.87845542573
"cons","BAU","s_transp","RBRA","F2",2019,"ch_%",7.21489534782904e-10
"cons","BAU","s_transp","RBRA","F2",2025,"ch_%",0.0125059559390683
"cons","BAU","s_transp","RBRA","F2",2030,"ch_%",0.0266836604493115
"cons","BAU","s_transp","RBRA","F2",2035,"ch_%",0.0392448840950799
"cons","BAU","s_transp","RBRA","F2",2040,"ch_%",0.0525062255027242
"cons","BAU","s_transp","RBRA","F2",2045,"ch_%",0.0671132920805784
"cons","BAU","s_transp","RBRA","F2",2050,"ch_%",0.0828954696247886
"cons","BAU","s_transp","RBRA","F2",2019,"Csuper",26.7945152386387
"cons","BAU","s_transp","RBRA","F2",2025,"Csuper",27.1296062460483
"cons","BAU","s_transp","RBRA","F2",2030,"Csuper",27.5094909653232
"cons","BAU","s_transp","RBRA","F2",2035,"Csuper",27.8460628634726
"cons","BAU","s_transp","RBRA","F2",2040,"Csuper",28.201394077648
"cons","BAU","s_transp","RBRA","F2",2045,"Csuper",28.5927833453779
"cons","BAU","s_transp","RBRA","F2",2050,"Csuper",29.01565914178
"cons","BAU","s_transp","RBRA","F2",2019,"Cshift",2652.65700671139
"cons","BAU","s_transp","RBRA","F2",2025,"Cshift",2652.65700671139
"cons","BAU","s_transp","RBRA","F2",2030,"Cshift",2652.65700671139
"cons","BAU","s_transp","RBRA","F2",2035,"Cshift",2652.65700671139
"cons","BAU","s_transp","RBRA","F2",2040,"Cshift",2652.65700671139
"cons","BAU","s_transp","RBRA","F2",2045,"Cshift",2652.65700671139
"cons","BAU","s_transp","RBRA","F2",2050,"Cshift",2652.65700671139
"cons","BAU","s_transp","RBRA","F2",2019,"tot_$",2679.45152195003
"cons","BAU","s_transp","RBRA","F2",2025,"tot_$",2679.78661295744
"cons","BAU","s_transp","RBRA","F2",2030,"tot_$",2680.16649767672
"cons","BAU","s_transp","RBRA","F2",2035,"tot_$",2680.50306957487
"cons","BAU","s_transp","RBRA","F2",2040,"tot_$",2680.85840078904
"cons","BAU","s_transp","RBRA","F2",2045,"tot_$",2681.24979005677
"cons","BAU","s_transp","RBRA","F2",2050,"tot_$",2681.67266585317
"cons","BAU","s_transp","RBRA","F3",2019,"ch_%",3.83049147956172e-09
"cons","BAU","s_transp","RBRA","F3",2025,"ch_%",0.0229454772963544
"cons","BAU","s_transp","RBRA","F3",2030,"ch_%",0.0490433811488833
"cons","BAU","s_transp","RBRA","F3",2035,"ch_%",0.072298545833438
"cons","BAU","s_transp","RBRA","F3",2040,"ch_%",0.0970272782272685
"cons","BAU","s_transp","RBRA","F3",2045,"ch_%",0.124069914258595
"cons","BAU","s_transp","RBRA","F3",2050,"ch_%",0.153313767628394
"cons","BAU","s_transp","RBRA","F3",2019,"Csuper",32.5815352915889
"cons","BAU","s_transp","RBRA","F3",2025,"Csuper",33.3291340422348
"cons","BAU","s_transp","RBRA","F3",2030,"Csuper",34.1794438143858
"cons","BAU","s_transp","RBRA","F3",2035,"Csuper",34.9371327803648
"cons","BAU","s_transp","RBRA","F3",2040,"Csuper",35.7428328444844
"cons","BAU","s_transp","RBRA","F3",2045,"Csuper",36.6239234413414
"cons","BAU","s_transp","RBRA","F3",2050,"Csuper",37.5767330783219
"cons","BAU","s_transp","RBRA","F3",2019,"Cshift",3225.57198151173
"cons","BAU","s_transp","RBRA","F3",2025,"Cshift",3225.57198151173
"cons","BAU","s_transp","RBRA","F3",2030,"Cshift",3225.57198151173
"cons","BAU","s_transp","RBRA","F3",2035,"Cshift",3225.57198151173
"cons","BAU","s_transp","RBRA","F3",2040,"Cshift",3225.57198151173
"cons","BAU","s_transp","RBRA","F3",2045,"Cshift",3225.57198151173
"cons","BAU","s_transp","RBRA","F3",2050,"Cshift",3225.57198151173
"cons","BAU","s_transp","RBRA","F3",2019,"tot_$",3258.15351680332
"cons","BAU","s_transp","RBRA","F3",2025,"tot_$",3258.90111555397
"cons","BAU","s_transp","RBRA","F3",2030,"tot_$",3259.75142532612
"cons","BAU","s_transp","RBRA","F3",2035,"tot_$",3260.5091142921
"cons","BAU","s_transp","RBRA","F3",2040,"tot_$",3261.31481435622
"cons","BAU","s_transp","RBRA","F3",2045,"tot_$",3262.19590495308
"cons","BAU","s_transp","RBRA","F3",2050,"tot_$",3263.14871459006
"cons","BAU","s_transp","RBRA","F4",2019,"ch_%",6.38040731359979e-09
"cons","BAU","s_transp","RBRA","F4",2025,"ch_%",0.032019242406478
"cons","BAU","s_transp","RBRA","F4",2030,"ch_%",0.0684799658497548
"cons","BAU","s_transp","RBRA","F4",2035,"ch_%",0.101023587886617
"cons","BAU","s_transp","RBRA","F4",2040,"ch_%",0.135700488905144
"cons","BAU","s_transp","RBRA","F4",2045,"ch_%",0.173548812995206
"cons","BAU","s_transp","RBRA","F4",2050,"ch_%",0.214489286510844
"cons","BAU","s_transp","RBRA","F4",2019,"Csuper",41.9245165809542
"cons","BAU","s_transp","RBRA","F4",2025,"Csuper",43.266907564074
"cons","BAU","s_transp","RBRA","F4",2030,"Csuper",44.7955057588728
"cons","BAU","s_transp","RBRA","F4",2035,"Csuper",46.1598813718557
"cons","BAU","s_transp","RBRA","F4",2040,"Csuper",47.6136936743071
"cons","BAU","s_transp","RBRA","F4",2045,"Csuper",49.2004663550582
"cons","BAU","s_transp","RBRA","F4",2050,"Csuper",50.916875904845
"cons","BAU","s_transp","RBRA","F4",2019,"Cshift",4150.52711503244
"cons","BAU","s_transp","RBRA","F4",2025,"Cshift",4150.52711503244
"cons","BAU","s_transp","RBRA","F4",2030,"Cshift",4150.52711503244
"cons","BAU","s_transp","RBRA","F4",2035,"Cshift",4150.52711503244
"cons","BAU","s_transp","RBRA","F4",2040,"Cshift",4150.52711503244
"cons","BAU","s_transp","RBRA","F4",2045,"Cshift",4150.52711503244
"cons","BAU","s_transp","RBRA","F4",2050,"Cshift",4150.52711503244
"cons","BAU","s_transp","RBRA","F4",2019,"tot_$",4192.45163161339
"cons","BAU","s_transp","RBRA","F4",2025,"tot_$",4193.79402259651
"cons","BAU","s_transp","RBRA","F4",2030,"tot_$",4195.32262079131
"cons","BAU","s_transp","RBRA","F4",2035,"tot_$",4196.68699640429
"cons","BAU","s_transp","RBRA","F4",2040,"tot_$",4198.14080870674
"cons","BAU","s_transp","RBRA","F4",2045,"tot_$",4199.72758138749
"cons","BAU","s_transp","RBRA","F4",2050,"tot_$",4201.44399093728
"cons","BAU","s_transp","RBRA","F5",2019,"ch_%",3.92168519880443e-09
"cons","BAU","s_transp","RBRA","F5",2025,"ch_%",0.0388853372928377
"cons","BAU","s_transp","RBRA","F5",2030,"ch_%",0.0832401975201291
"cons","BAU","s_transp","RBRA","F5",2035,"ch_%",0.122882033113503
"cons","BAU","s_transp","RBRA","F5",2040,"ch_%",0.165180208157634
"cons","BAU","s_transp","RBRA","F5",2045,"ch_%",0.21130576784878
"cons","BAU","s_transp","RBRA","F5",2050,"ch_%",0.261212030012881
"cons","BAU","s_transp","RBRA","F5",2019,"Csuper",52.9417090407249
"cons","BAU","s_transp","RBRA","F5",2025,"Csuper",55.0003650379399
"cons","BAU","s_transp","RBRA","F5",2030,"Csuper",57.3485871334258
"cons","BAU","s_transp","RBRA","F5",2035,"Csuper",59.4472936510192
"cons","BAU","s_transp","RBRA","F5",2040,"Csuper",61.686631318378
"cons","BAU","s_transp","RBRA","F5",2045,"Csuper",64.12859726931
"cons","BAU","s_transp","RBRA","F5",2050,"Csuper",66.7707200697513
"cons","BAU","s_transp","RBRA","F5",2019,"Cshift",5241.22917447739
"cons","BAU","s_transp","RBRA","F5",2025,"Cshift",5241.22917447739
"cons","BAU","s_transp","RBRA","F5",2030,"Cshift",5241.22917447739
"cons","BAU","s_transp","RBRA","F5",2035,"Cshift",5241.22917447739
"cons","BAU","s_transp","RBRA","F5",2040,"Cshift",5241.22917447739
"cons","BAU","s_transp","RBRA","F5",2045,"Cshift",5241.22917447739
"cons","BAU","s_transp","RBRA","F5",2050,"Cshift",5241.22917447739
"cons","BAU","s_transp","RBRA","F5",2019,"tot_$",5294.17088351811
"cons","BAU","s_transp","RBRA","F5",2025,"tot_$",5296.22953951533
"cons","BAU","s_transp","RBRA","F5",2030,"tot_$",5298.57776161081
"cons","BAU","s_transp","RBRA","F5",2035,"tot_$",5300.6764681284
"cons","BAU","s_transp","RBRA","F5",2040,"tot_$",5302.91580579576
"cons","BAU","s_transp","RBRA","F5",2045,"tot_$",5305.3577717467
"cons","BAU","s_transp","RBRA","F5",2050,"tot_$",5307.99989454714
"cons","BAU","s_transp","RBRA","F6",2019,"ch_%",7.65829621940384e-09
"cons","BAU","s_transp","RBRA","F6",2025,"ch_%",0.042950683959786
"cons","BAU","s_transp","RBRA","F6",2030,"ch_%",0.09195494069556
"cons","BAU","s_transp","RBRA","F6",2035,"ch_%",0.135778570226397
"cons","BAU","s_transp","RBRA","F6",2040,"ch_%",0.182572961343541
"cons","BAU","s_transp","RBRA","F6",2045,"ch_%",0.233559108885562
"cons","BAU","s_transp","RBRA","F6",2050,"ch_%",0.288727285750845
"cons","BAU","s_transp","RBRA","F6",2019,"Csuper",64.8859551109586
"cons","BAU","s_transp","RBRA","F6",2025,"Csuper",67.6728507440993
"cons","BAU","s_transp","RBRA","F6",2030,"Csuper",70.852538722552
"cons","BAU","s_transp","RBRA","F6",2035,"Csuper",73.6960767593127
"cons","BAU","s_transp","RBRA","F6",2040,"Csuper",76.7323754975313
"cons","BAU","s_transp","RBRA","F6",2045,"Csuper",80.0406603528873
"cons","BAU","s_transp","RBRA","F6",2050,"Csuper",83.620300173108
"cons","BAU","s_transp","RBRA","F6",2019,"Cshift",6423.70950679027
"cons","BAU","s_transp","RBRA","F6",2025,"Cshift",6423.70950679027
"cons","BAU","s_transp","RBRA","F6",2030,"Cshift",6423.70950679027
"cons","BAU","s_transp","RBRA","F6",2035,"Cshift",6423.70950679027
"cons","BAU","s_transp","RBRA","F6",2040,"Cshift",6423.70950679027
"cons","BAU","s_transp","RBRA","F6",2045,"Cshift",6423.70950679027
"cons","BAU","s_transp","RBRA","F6",2050,"Cshift",6423.70950679027
"cons","BAU","s_transp","RBRA","F6",2019,"tot_$",6488.59546190123
"cons","BAU","s_transp","RBRA","F6",2025,"tot_$",6491.38235753437
"cons","BAU","s_transp","RBRA","F6",2030,"tot_$",6494.56204551282
"cons","BAU","s_transp","RBRA","F6",2035,"tot_$",6497.40558354958
"cons","BAU","s_transp","RBRA","F6",2040,"tot_$",6500.4418822878
"cons","BAU","s_transp","RBRA","F6",2045,"tot_$",6503.75016714315
"cons","BAU","s_transp","RBRA","F6",2050,"tot_$",6507.32980696338
"cons","BAU","s_transp","RBRA","F7",2019,"ch_%",1.84338766473502e-08
"cons","BAU","s_transp","RBRA","F7",2025,"ch_%",0.0578984417547224
"cons","BAU","s_transp","RBRA","F7",2030,"ch_%",0.123976737808129
"cons","BAU","s_transp","RBRA","F7",2035,"ch_%",0.183128071179994
"cons","BAU","s_transp","RBRA","F7",2040,"ch_%",0.246363198730348
